,log_rank,p_value,long_survival
PLA2G4C,0.14398237559719032,0.7043536555515434,low
PLAUR,5.581832271715123,0.018147726462780595,low
PLD3,5.331847104819806,0.02093918250574478,low
PLEKHA4,0.09357442507212749,0.759681265019815,high
PLEKHF1,4.335647789346427,0.03732221130546757,low
PLEKHG2,0.009692792642431287,0.9215733999343455,low
PNKP,1.306296490798463,0.25306629217832477,high
PNMAL1,0.9219443578826167,0.33696496476656573,high
PNMAL2,2.1463064477826,0.14291333386650104,high
POLD1,0.12353901153740923,0.7252273980613926,high
POLR2I,0.48546747883526964,0.48595615527694713,high
POP4,0.7138505468579329,0.3981684797192341,high
POU2F2,2.2941663726866306,0.12986091644902562,low
PPFIA3,0.03696249068235651,0.847541435532183,high
PPM1N,0.07194977419805432,0.7885187814978012,low
PPP1R12C,1.2486233152125077,0.26381557958152824,low
PPP1R13L,0.03640031726667489,0.8486911642971002,low
PPP1R14A,0.10233950792534233,0.7490399932936498,low
PPP1R15A,1.0137070553515466,0.3140163783314444,low
PPP2R1A,0.058477327385453436,0.8089189761119966,high
PPP5C,0.23580806621286934,0.6272502807937326,high
PRG1,0.009793181409013684,0.9211696291331796,low
PRKCG,0.7612639707050851,0.382933255510322,low
PRKD2,0.3009639956318518,0.5832787123436959,high
PRMT1,1.5758958493085071,0.2093528551171254,high
PRODH2,0.0038613669884166335,0.9504514239482456,low
PRPF31,0.004588528967513332,0.9459936566512323,high
PRR12,0.08692228676940712,0.7681269118407229,high
PRR19,1.9910624157046815,0.15822983877750316,high
PRR24,0.17968339670263891,0.6716454656752207,high
PRRG2,0.015396596661831971,0.9012495397463771,low
PRX,0.14842525376104868,0.7000448072215602,high
PSENEN,0.18948722167230084,0.6633437414996344,high
PSG1,3.035984939183689,0.08143711214410243,high
PSG11,0.28632694958700433,0.5925839794904287,high
PSG2,0.012929671514555648,0.9094687049920049,low
PSG3,0.002505039831387123,0.9600822467914331,low
PSG4,0.02078135270152221,0.8853761883399907,high
PSG5,0.008126384557980449,0.9281708283877721,high
PSG6,0.0077783876353463635,0.9297215578352025,high
PSG7,0.06178928931100464,0.803689924218879,high
PSG8,0.008249980766867355,0.9276281450065017,high
PSG9,0.0433388877452025,0.8350884704074619,high
PSMC4,0.7286569997702207,0.3933188537862853,high
PSMD8,0.20568612197903505,0.6501697960607684,high
PTGIR,2.9170604344141613,0.08764740057385367,low
PTH2,4.464654297395621e-05,0.9946687291350785,low
PTOV1,0.05977122016866656,0.8068579023357768,high
PTPRH,4.89748893784496,0.026895777467322055,low
PVR,1.5044516046291934,0.21998767828801113,low
PVRL2,2.254561688748825,0.13322117121349406,low
QPCTL,1.0930845837212588,0.295788774048215,low
RAB4B,0.005538864779494075,0.940673370653929,high
RABAC1,0.04329967216787154,0.8351620269679829,high
RASGRP4,1.2294192747319581,0.2675200050339444,low
RASIP1,0.12605263551139745,0.7225604333199992,high
RBM42,0.07707309898556536,0.7813037533037825,high
RCN3,4.966786314996738,0.02583861337184312,low
RDH13,0.09887888137301457,0.7531791907676942,low
RELB,1.1506594213234498,0.283411152197495,low
RFPL4A,0.24327317415800362,0.6218519868644177,low
RGS9BP,2.5041862280862546,0.11354412283086233,high
RHPN2,1.2259020285598619,0.26820547873702183,low
RINL,1.634387199211646,0.20109730954621965,high
RPL13A,0.15608299171354,0.6927887188416527,high
RPL18,0.3913573740758445,0.5315867699855699,high
RPL28,0.04445704705289483,0.8330055710301648,high
RPS11,0.6064069957666203,0.4361438559191959,high
RPS16,0.6041722722366133,0.4369905286211838,high
RPS19,0.3750238810828187,0.5402784770127487,high
RPS5,0.0038335836482753464,0.9506297734257289,high
RPS9,0.003252869224241278,0.9545181665187885,high
RRAS,5.804092800788443,0.015988914636881794,low
RSPH6A,0.27671124614033954,0.5988649293417863,high
RTN2,1.9652762233708239,0.16095015817413078,low
RUVBL2,0.4471296041221184,0.50370122085266,high
RYR1,0.05850825019331639,0.8088694383616538,high
SAE1,0.0036581172307483156,0.951771455856363,high
SAMD4B,0.1172850069273452,0.7319979794372982,low
SARS2,0.09829133446627826,0.7538898149511714,high
SBK2,1.8586878343032167,0.17277631940535937,low
SBSN,0.6902628080258983,0.4060750043524325,low
SCAF1,0.0009956219910764274,0.9748281438585027,high
SCN1B,7.260718704526429,0.007047908037003107,low
SDHAF1,0.11985449801615317,0.7291923517549008,high
SEC1,0.10391653072452423,0.7471793242264426,high
SELV,0.9807600995108091,0.32201122186578224,high
SEPW1,0.013964940259805821,0.9059303069019204,high
SERTAD1,0.005654329799867017,0.9400593415076213,low
SERTAD3,0.15003684708181086,0.6985001484042914,low
SHANK1,2.7904764619519162,0.09482602901132191,low
SHISA7,0.009355800311270097,0.9229444791805432,low
SHKBP1,1.6220668280573634,0.20280383858506346,high
SIGLEC10,0.37397519823815834,0.5408453779583162,low
SIGLEC11,0.2573279422552659,0.6119618658626385,low
SIGLEC12,2.953633629329878,0.08568470469016537,high
SIGLEC14,1.0155127997762403,0.313585755417757,high
SIGLEC16,0.11776738872810921,0.7314686654199716,high
SIGLEC5,0.022663626550230728,0.8803350970515759,low
SIGLEC6,0.001883151700339479,0.9653864275530102,low
SIGLEC7,2.1834475024501576,0.1395016669392048,low
SIGLEC8,0.1660891070512289,0.6836111917163468,low
SIGLEC9,1.0280830293990126,0.31060933454856177,low
SIGLECP3,0.7398581246428334,0.389706329637315,low
SIPA1L3,0.5408996773465791,0.4620601100048235,high
SIRT2,2.022680269429828,0.15496540014081647,high
SIX5,0.02260221082562524,0.8804961263089326,low
SLC17A7,0.9037527116970562,0.3417774602153586,low
SLC1A5,0.7175571464225516,0.3969463802802432,high
SLC27A5,0.22493743955930554,0.635303317603573,high
SLC6A16,0.080079766949438,0.7771893422207613,low
SLC7A10,1.385815813743539,0.23911298134222714,low
SLC7A9,0.03446576445781999,0.8527195745751415,low
SLC8A2,1.7212875313829343,0.18952739574542682,high
SNAR-A13,0.0,1.0,same
SNAR-A2,0.0,1.0,same
SNAR-A3,0.01916181162514791,0.8899035952180374,low
SNAR-A4,0.0,1.0,same
SNAR-B2,0.0,1.0,same
SNAR-C2,0.0,1.0,same
SNAR-C3,0.0,1.0,same
SNAR-C4,0.0,1.0,same
SNAR-D,0.003579223364824681,0.9522937311455333,low
SNAR-E,0.0,1.0,same
SNAR-F,0.0344005315014926,0.8528574261554274,low
SNAR-G1,0.01406964990771373,0.9055799411846094,high
SNAR-G2,0.034626028883722126,0.8523814725937234,high
SNORD23,0.003579223364824681,0.9522937311455333,low
SNORD32A,0.0,1.0,same
SNORD33,0.0,1.0,same
SNORD34,0.0,1.0,same
SNORD35A,0.0,1.0,same
SNORD35B,0.0,1.0,same
SNORD88A,0.0,1.0,same
SNORD88B,0.0018576135132535487,0.9656217868116266,high
SNORD88C,0.0,1.0,same
SNRNP70,0.6531715521634139,0.41898104400602987,low
SNRPA,0.7608536508879473,0.38306150676869166,high
SNRPD2,0.17827625823109405,0.6728588009739712,high
