,log_rank,p_value,long_survival
KIAA0087,0.24924047151368003,0.6176103932272383,high
KIAA0415,5.879321470931605,0.01531972440765889,low
KIAA0895,0.8150206772155304,0.36664003687706404,low
KIAA1147,0.217965160581614,0.6405947570011523,low
KIAA1324L,0.1393172851960258,0.7089606685882643,low
KIAA1549,0.7891370753377459,0.3743611825499764,low
KIAA1908,2.3599007626414115,0.12449010830062725,low
KLF14,0.28040289909180427,0.596437263957051,low
KLHDC10,0.2575132865000225,0.61183373039984,low
KLHL7,0.4314861059473231,0.5112606382820255,high
KLRG2,0.13146188329013492,0.7169210977071918,low
KPNA7,0.11908026729652592,0.7300341623663706,low
KRBA1,3.733356290611105,0.05333611984280573,low
KRIT1,0.0015317498986519528,0.9687807021484202,high
LAMB1,6.551303663300033,0.01048073384366675,low
LAMB4,1.993656205308558,0.1579591154147292,low
LANCL2,0.10454649550101279,0.74644041045909,high
LAT2,0.023886796880895556,0.8771732990834433,low
LEP,1.498882793929615,0.22084334236256953,low
LFNG,1.1670295236497703,0.2800124351008892,low
LHFPL3,1.3143509312827675,0.25160840398686646,high
LIMK1,7.759415299195993,0.005343325556025005,low
LMBR1,0.005118853942865745,0.9429630831074532,low
LMOD2,0.10941490844593142,0.7408112398449247,high
LMTK2,1.4676866309170213,0.22571104619446825,low
LOC100124692,1.5253073368084558,0.21681809836358543,low
LOC100128822,5.953270560292739,0.014690006833570364,low
LOC100132707,1.320605599045552,0.2504833935199049,low
LOC100132832,0.27293779759872094,0.6013678464240811,low
LOC100134229,3.8892564592907104,0.04859593350173487,high
LOC100134713,3.973516363912186,0.046221154814735085,low
LOC100216545,0.02177758730258479,0.8826803075455733,low
LOC100287704,0.002624833871478163,0.9591397505414263,high
LOC154761,4.737008497690519,0.02952036043066674,low
LOC154822,0.8834384276453265,0.34726164816601457,high
LOC202781,0.16025445791603488,0.6889223516136677,low
LOC285954,0.08273995924533088,0.7736180781122212,high
LOC286002,1.3456819307974135,0.24603442836933642,low
LOC389458,1.3688549002034398,0.2420087251385339,low
LOC389493,0.6264687804953833,0.4286535546196363,low
LOC401397,1.9577384022670612,0.16175539892390997,low
LOC401431,0.8114035738339985,0.3677056087997894,high
LOC407835,0.0019417176522077463,0.9648526510742333,high
LOC441204,0.06021920014320843,0.8061498206354888,low
LOC493754,4.117510563380419,0.0424414880152183,low
LOC541473,1.5802264730760247,0.2087280748957456,low
LOC643955,0.026018079680093533,0.871856171927033,low
LOC646762,0.0343253781285832,0.8530164094664816,low
LOC646999,1.1517703766345584,0.2831788542655803,low
LOC723809,2.5412792059137637,0.11090490163734042,low
LOC728743,3.058891250019568,0.08029644300042071,high
LOC729156,9.959189332772628,0.0016004851295940321,low
LOC93432,0.26053112768949893,0.6097554976144803,high
LRCH4,1.7944513187784183,0.18038475347741195,low
LRGUK,0.5525530233006795,0.4572764025595576,low
LRRC17,0.0799850087342761,0.7773177275083412,low
LRRC4,0.18488718603950097,0.6672064800453086,low
LRRC61,10.931075374799757,0.0009456459058434963,low
LRRN3,2.4209768572441925,0.11972025335279175,high
LRWD1,1.2349608348853776,0.2664444386102631,high
LSM5,1.0404841561126204,0.3077088967455814,high
LUC7L2,0.0970805188501696,0.755361659952011,low
LUZP6,1.1596504821488003,0.28153803914611164,low
MACC1,0.30694401790301573,0.5795615405190615,high
MAD1L1,3.0782294016188163,0.07934686287021879,low
MAFK,4.64166478538749,0.031204717553764878,low
MAGI2,0.4273968240993899,0.5132690592740682,high
MBLAC1,2.258030972336484,0.13292297411683743,low
MCM7,1.4122371340566147,0.23468537102987674,high
MDFIC,0.8489243815073176,0.3568568031826529,low
MDH2,0.4625199639705053,0.4964486136420093,high
MEOX2,0.9888317832980359,0.3200280645604084,high
MEPCE,1.0968164676644223,0.294965819600048,high
MEST,1.647498158621348,0.19929978739936005,low
MESTIT1,0.04915729712360531,0.8245361809646994,low
MET,1.6948990382557203,0.19295642506460176,low
METTL2B,0.06340341778455835,0.8011953844339447,low
MGAM,0.03206484816278174,0.8578854053927467,low
MGC16142,0.12670032605198753,0.7218780905789934,high
MGC72080,0.1711543913867984,0.6790878948389609,high
MICALL2,1.5865061855905533,0.20782601346802568,low
MIOS,0.005840305360732473,0.9390834543616458,high
MKLN1,0.0005605463209357111,0.9811111619716644,low
MKRN1,1.192419558547124,0.27484204543683594,high
MLL3,0.20780574810405478,0.6484926990922338,low
MLL5,0.3501722127106781,0.5540156608242568,high
MLXIPL,0.5406698758430702,0.46215524072494163,low
MMD2,0.050248888876314735,0.8226307532266243,low
MNX1,0.443972489003259,0.5052113096933748,high
MOGAT3,0.01105702146670234,0.9162549022732883,high
MOSPD3,0.7456845613165304,0.38784597311645497,high
MPP6,3.6747527453486146,0.05524244673598386,low
MRPL32,0.5024754459963109,0.4784144474587113,low
MRPS17,0.014800635581106444,0.9031699858892487,high
MRPS24,0.853567727651707,0.35554500033859404,high
MRPS33,0.2989224413078625,0.5845587431262302,low
MTERF,0.00903289089965949,0.9242818464037037,high
MUC12,4.116566827661167,0.04246517252484359,low
MUC17,0.023846985234255446,0.8772748864471239,low
MYH16,0.37291154823102873,0.5414214865857665,low
MYL10,0.014852956651602162,0.9029998313254699,high
MYL7,0.2010446969280448,0.6538789149418642,low
MYO1G,4.124929918253347,0.04225577082384264,low
NAA38,4.024988685957442,0.04483092054822214,low
NACAD,5.819951991199909,0.015845377446023143,low
NAMPT,2.3526831285766105,0.12506757725935042,low
NAPEPLD,1.626307486361298,0.20221453670869047,low
NCAPG2,0.19190944567970852,0.6613321314411236,low
NCF1,0.9244141104821297,0.33631863394821737,low
NCF1B,0.036448735406742365,0.8485917813775004,low
NCF1C,8.174692678326315,0.004247886570785359,low
NDUFA4,0.8386310397044862,0.35978858784897716,low
NDUFA5,1.1490177308449665,0.28375486736292166,low
NDUFB2,2.298329878053763,0.12951319135465647,high
NEUROD6,0.5009204713722286,0.47909595405281613,low
NFE2L3,2.8990010706575315,0.08863446425678251,low
NOBOX,0.001663745919224089,0.9674640755812834,low
NOD1,5.101410375561236,0.02390639768650036,low
NOM1,0.002817680503004981,0.9576667098990597,low
NOS3,0.44084259246092494,0.5067160520113783,high
NPC1L1,0.8552476043030557,0.3550720421823721,low
NPSR1,0.02748827505126151,0.8683175856236032,low
NPTX2,2.215476063106285,0.13663290864303865,same
NPVF,0.0026972793047768608,0.9585802168249875,low
NPY,0.0171939820946507,0.8956757718046602,low
NRCAM,4.476782250883507,0.034358350571794316,low
NRF1,0.4214043309943833,0.5162371409322111,low
NSUN5,8.772263348725264,0.0030584569054251933,high
NSUN5P1,1.4540842456808811,0.22787372972750813,low
NSUN5P2,1.1070722563417739,0.29271926161281436,low
NT5C3,0.0723602845371858,0.7879307060373169,high
NUB1,3.6056154421217617,0.05758475092699849,high
NUDCD3,1.8704112556979813,0.171427985319578,low
NUDT1,2.8793746614019833,0.08972085842785121,high
